Column2,Column1,Answer_ID,QID,Answer_Arabic,Mark1,Mark1_ceil,Mark2,Mark2_ceil,Average_Mark,Median,mark_floor,mark_ceil,Question_ID,Question_Type,Question_Arabic,Model_Arabic
194,2105,15,5.5,الفيروس: هو برنامج يقوم بأعمال تخريبية للبرامج المثبتة على الحاسوب أما برامج لانزال,1,1,1,1,1,1,1,1,5,5,ما الفرق بين الفيروس و برنامج الإنزال ؟,الفيروس و برنامج الإنزال برامج ماكرة هدفها تخريبي تختلف في طريقة العمل أو الهجوم فبينما يكرر الفيروس نفسه باقترانه ببرامج أخرى يقوم برنامج الإنزال بمراوغة برامج مكافحة الفيروسات بنقل وتركيب الفيروسات المحمولة في طياته
217,2128,38,5.5,"الفيروس برنامج خبيث يلصق نفسه ببرنامج و يقوم بنسخ نفسه في برامج اخرى من اجل التخريب، برنامج الانزال يقوم بمراوغة البرامج المصابة و يعمل مادة برنامج خبيث داخله ",4.5,5,3.5,4,4,4,4,4,5,5,ما الفرق بين الفيروس و برنامج الإنزال ؟,الفيروس و برنامج الإنزال برامج ماكرة هدفها تخريبي تختلف في طريقة العمل أو الهجوم فبينما يكرر الفيروس نفسه باقترانه ببرامج أخرى يقوم برنامج الإنزال بمراوغة برامج مكافحة الفيروسات بنقل وتركيب الفيروسات المحمولة في طياته
204,2115,25,5.5,"فيروس صممه الأشخاص لتدمير و مسح بيانات من ذاكرة الحاسوب، الإنزال صمم لمراوغة برامج مكافحة الفيروسات، يتم تحميل الفيروس عن طريق برامج أو بريد و تقوم الإنزال هو من يقوم بنشر الفيروسات و نسخها ",1.5,2,3.5,4,2.5,3,2,3,5,5,ما الفرق بين الفيروس و برنامج الإنزال ؟,الفيروس و برنامج الإنزال برامج ماكرة هدفها تخريبي تختلف في طريقة العمل أو الهجوم فبينما يكرر الفيروس نفسه باقترانه ببرامج أخرى يقوم برنامج الإنزال بمراوغة برامج مكافحة الفيروسات بنقل وتركيب الفيروسات المحمولة في طياته
220,2131,41,5.5,الفيروس يقترن مع برنامج اخر و يعمل عند عمل هدا البرنامج ويكون هدفه شطب او تخريب المعلومات المخزنة اما برنامج الانزال فهو يستخدم لتضليل اجهزة مكافحة الفيروسات ,4,4,4.5,5,4.25,4,4,5,5,5,ما الفرق بين الفيروس و برنامج الإنزال ؟,الفيروس و برنامج الإنزال برامج ماكرة هدفها تخريبي تختلف في طريقة العمل أو الهجوم فبينما يكرر الفيروس نفسه باقترانه ببرامج أخرى يقوم برنامج الإنزال بمراوغة برامج مكافحة الفيروسات بنقل وتركيب الفيروسات المحمولة في طياته
209,2120,30,5.5,الفيروس هو برنامج يقوم بإتلاف جميع البيانات في حالة تشغيل و يقوم بإنتاج نفسه بينما ببرنامج الانزال يحمل صورة بريئة لكنه يحمل في طياته فيروسات قاتلة للنظام,3.5,4,3.5,4,3.5,4,3,4,5,5,ما الفرق بين الفيروس و برنامج الإنزال ؟,الفيروس و برنامج الإنزال برامج ماكرة هدفها تخريبي تختلف في طريقة العمل أو الهجوم فبينما يكرر الفيروس نفسه باقترانه ببرامج أخرى يقوم برنامج الإنزال بمراوغة برامج مكافحة الفيروسات بنقل وتركيب الفيروسات المحمولة في طياته
212,2123,33,5.5,"الفيروس يكون عادة سهل التعرف عليه و القضاء عليه, أما الإنزال فهو صعب التعرف عليه من طرف بسبب تقنيتها الخاصة",1,1,0.5,1,0.75,1,0,1,5,5,ما الفرق بين الفيروس و برنامج الإنزال ؟,الفيروس و برنامج الإنزال برامج ماكرة هدفها تخريبي تختلف في طريقة العمل أو الهجوم فبينما يكرر الفيروس نفسه باقترانه ببرامج أخرى يقوم برنامج الإنزال بمراوغة برامج مكافحة الفيروسات بنقل وتركيب الفيروسات المحمولة في طياته
216,2127,37,5.5,الفيروس برنامج مصمم ليثبت مع برنامج اخر فعند اشتغاله يشتغل الفيروس اما برنامج الانزال فهو برنامج مكافحة الفيروسات فهي تنتظر حدوث شيء في النظام لتهاجمه و تلوثه بنشر الفيروسات التي تحملها ,5,5,4,4,4.5,4,4,5,5,5,ما الفرق بين الفيروس و برنامج الإنزال ؟,الفيروس و برنامج الإنزال برامج ماكرة هدفها تخريبي تختلف في طريقة العمل أو الهجوم فبينما يكرر الفيروس نفسه باقترانه ببرامج أخرى يقوم برنامج الإنزال بمراوغة برامج مكافحة الفيروسات بنقل وتركيب الفيروسات المحمولة في طياته
213,2124,34,5.5,الفيروس هو تطبيق حيث يؤدي إلى إتلاف الأنظمة أما برنامج الإنزال هي برامج تحمل في طياتها فيروسات و تقوم بنشرها,1.5,2,1.5,2,1.5,2,1,2,5,5,ما الفرق بين الفيروس و برنامج الإنزال ؟,الفيروس و برنامج الإنزال برامج ماكرة هدفها تخريبي تختلف في طريقة العمل أو الهجوم فبينما يكرر الفيروس نفسه باقترانه ببرامج أخرى يقوم برنامج الإنزال بمراوغة برامج مكافحة الفيروسات بنقل وتركيب الفيروسات المحمولة في طياته
192,2103,13,5.5,"الفيروس: هو برنامج أعده أشخاص يقوم بتخريب وشطب البيانات من ذاكرة الحاسوب وصمم لكي يعمل مع برنامج آخر وله القدرة على نسخ نفسه، برامج الاِنزال: صممت لمراوغة برامج مكافحة الفيروسات وتعتمد على التشفير كي لا يتم اكتشافها و وظيفتها نقل وتركيب الفيروسات.",5,5,3.5,4,4.25,4,4,5,5,5,ما الفرق بين الفيروس و برنامج الإنزال ؟,الفيروس و برنامج الإنزال برامج ماكرة هدفها تخريبي تختلف في طريقة العمل أو الهجوم فبينما يكرر الفيروس نفسه باقترانه ببرامج أخرى يقوم برنامج الإنزال بمراوغة برامج مكافحة الفيروسات بنقل وتركيب الفيروسات المحمولة في طياته
199,2110,20,5.5,الفيروس هو برنامج ضار يقوم بسرقة و شطب المعلومات من الأجهزة الإلكترونية و يأتي مع برنامج آخر و عند تشغيل هذا الأخير يقوم بنسخ نفسه تلقائيا بينما برنامج التنزيل هو برنامج يقوم بتنزيل برامج أخرى ضارة بالأجهزة,3,3,2.5,3,2.75,3,2,3,5,5,ما الفرق بين الفيروس و برنامج الإنزال ؟,الفيروس و برنامج الإنزال برامج ماكرة هدفها تخريبي تختلف في طريقة العمل أو الهجوم فبينما يكرر الفيروس نفسه باقترانه ببرامج أخرى يقوم برنامج الإنزال بمراوغة برامج مكافحة الفيروسات بنقل وتركيب الفيروسات المحمولة في طياته
184,2095,5,5.5,"الفيروس هو برنامج كمبيوتر مصمم للإقتران ببرنامج آخر يعمل حين يعمل هذا البرنامج وأيضا يقوم بإعادة إنتاج نفسه، أما البرنامج لإنزال هو برنامج لمكافحة مضادات الفيروسات يعمل على إعادة تركيب ونقل الفيروسات.",4,4,4,4,4,4,4,4,5,5,ما الفرق بين الفيروس و برنامج الإنزال ؟,الفيروس و برنامج الإنزال برامج ماكرة هدفها تخريبي تختلف في طريقة العمل أو الهجوم فبينما يكرر الفيروس نفسه باقترانه ببرامج أخرى يقوم برنامج الإنزال بمراوغة برامج مكافحة الفيروسات بنقل وتركيب الفيروسات المحمولة في طياته
185,2096,6,5.5,الفيروس يعمل بواسطة برامج أخرى يعتمد على قدرته على نسخ ذاته أما برنامج لاتزال وظيفتها نقل وتركيب الفيروسات,2,2,2.5,3,2.25,2,2,3,5,5,ما الفرق بين الفيروس و برنامج الإنزال ؟,الفيروس و برنامج الإنزال برامج ماكرة هدفها تخريبي تختلف في طريقة العمل أو الهجوم فبينما يكرر الفيروس نفسه باقترانه ببرامج أخرى يقوم برنامج الإنزال بمراوغة برامج مكافحة الفيروسات بنقل وتركيب الفيروسات المحمولة في طياته
186,2097,7,5.5,ينتقل الفيروس عن طريق الدخول إلى المواقع المشتبهة او عند تحميل برامج وهو يتضاعف بنسخ نفسه؛ هدفها تخريب البيانات من ذاكرة حاسوب أما برامج الانزال صممت لمراوغة برامج مكافحة للفيروسات.,3.5,4,2.5,3,3,3,3,3,5,5,ما الفرق بين الفيروس و برنامج الإنزال ؟,الفيروس و برنامج الإنزال برامج ماكرة هدفها تخريبي تختلف في طريقة العمل أو الهجوم فبينما يكرر الفيروس نفسه باقترانه ببرامج أخرى يقوم برنامج الإنزال بمراوغة برامج مكافحة الفيروسات بنقل وتركيب الفيروسات المحمولة في طياته
200,2111,21,5.5,الفيروس و برامج الإنزال كلاهما أسلوب من أساليب الإختراق لكن الفيروس يقترن بالبرامج و يشتغل عند إنشغاله و يعمل على تكرار نفسه لكن برامج الإنزال فهي تثبت نفسها و تقوم بتركيب الفيروسات ,3.5,4,3.5,4,3.5,4,3,4,5,5,ما الفرق بين الفيروس و برنامج الإنزال ؟,الفيروس و برنامج الإنزال برامج ماكرة هدفها تخريبي تختلف في طريقة العمل أو الهجوم فبينما يكرر الفيروس نفسه باقترانه ببرامج أخرى يقوم برنامج الإنزال بمراوغة برامج مكافحة الفيروسات بنقل وتركيب الفيروسات المحمولة في طياته
205,2116,26,5.5,"الفيروس هو برنامج يخرب فورا ما يوضع/ينزل في الحاسوب أما برنامج الإنزال ، فهو برنامج ينتظر حدوث شيء ما كفتح برنامج ما فيقوم بالتخريب و افساد الملفات المراد تلافها",1.5,2,1.5,2,1.5,2,1,2,5,5,ما الفرق بين الفيروس و برنامج الإنزال ؟,الفيروس و برنامج الإنزال برامج ماكرة هدفها تخريبي تختلف في طريقة العمل أو الهجوم فبينما يكرر الفيروس نفسه باقترانه ببرامج أخرى يقوم برنامج الإنزال بمراوغة برامج مكافحة الفيروسات بنقل وتركيب الفيروسات المحمولة في طياته
196,2107,17,5.5,الفيروس هو برنامج خبيث للقيام بأمر معين يستطيع برنامج الحماية القضاء عليه لكن برامج الإنزال هو برنامج يستعمل خاصية التشفير لتجاوز نظام الحماية و ثم يقوم هذا البرنامج بتركيب أو نقل الفيروسات  ,3,3,2.5,3,2.75,3,2,3,5,5,ما الفرق بين الفيروس و برنامج الإنزال ؟,الفيروس و برنامج الإنزال برامج ماكرة هدفها تخريبي تختلف في طريقة العمل أو الهجوم فبينما يكرر الفيروس نفسه باقترانه ببرامج أخرى يقوم برنامج الإنزال بمراوغة برامج مكافحة الفيروسات بنقل وتركيب الفيروسات المحمولة في طياته
201,2112,22,5.5,"الفيروس فهو نضام مخرب مطابق لبرنامج ما, و يكون مفعل في حالة اشتغل البرنامج فقط البرنامج الإنزال : فهو يحوي الفيروسات بطريقة تشفيرية لا يمكن لك التعرف اليه  ",2.5,3,2,2,2.25,2,2,3,5,5,ما الفرق بين الفيروس و برنامج الإنزال ؟,الفيروس و برنامج الإنزال برامج ماكرة هدفها تخريبي تختلف في طريقة العمل أو الهجوم فبينما يكرر الفيروس نفسه باقترانه ببرامج أخرى يقوم برنامج الإنزال بمراوغة برامج مكافحة الفيروسات بنقل وتركيب الفيروسات المحمولة في طياته
189,2100,10,5.5,الفيروس أداة اختراق وشطب البيانات من الكمبيوتر تعمل ببرامج أو برامج أخر لها القدرة على نسخ ذاتها أما برامج الإنزال تقل وتركب الفيروسات تنتظر أمر معين تعتمد على التشفير للمغالطة ومكافحة الفيروسات.,3,3,2,2,2.5,2,2,3,5,5,ما الفرق بين الفيروس و برنامج الإنزال ؟,الفيروس و برنامج الإنزال برامج ماكرة هدفها تخريبي تختلف في طريقة العمل أو الهجوم فبينما يكرر الفيروس نفسه باقترانه ببرامج أخرى يقوم برنامج الإنزال بمراوغة برامج مكافحة الفيروسات بنقل وتركيب الفيروسات المحمولة في طياته
193,2104,14,5.5,"الفيروس: هو برنامج صمم عمدا لتخريب المعلومات المخزنة وهو قادر على نسخ نفسه وهو مرتبط ببرنامج ما، برنامج الانزال: هو برنامج لمكافحة برامج مكافحة الفيروسات حيث يعمل على نقل الفيروسات ",4,4,3.5,4,3.75,4,3,4,5,5,ما الفرق بين الفيروس و برنامج الإنزال ؟,الفيروس و برنامج الإنزال برامج ماكرة هدفها تخريبي تختلف في طريقة العمل أو الهجوم فبينما يكرر الفيروس نفسه باقترانه ببرامج أخرى يقوم برنامج الإنزال بمراوغة برامج مكافحة الفيروسات بنقل وتركيب الفيروسات المحمولة في طياته
183,2094,4,5.5,"الفيروس هو برنامج في الجهاز الذي يتم تحميله من المواقع الغير قانونية عن طريق الخطأ؛ يتميز بنسخ نفسه مرات عديدة ويؤثر على برامج أخرى، برنامج الإنزال يستعمل عادة لصد و إيقاف آو تخريب برامج ضد الفيروسات.",2.5,3,3.5,4,3,3,3,3,5,5,ما الفرق بين الفيروس و برنامج الإنزال ؟,الفيروس و برنامج الإنزال برامج ماكرة هدفها تخريبي تختلف في طريقة العمل أو الهجوم فبينما يكرر الفيروس نفسه باقترانه ببرامج أخرى يقوم برنامج الإنزال بمراوغة برامج مكافحة الفيروسات بنقل وتركيب الفيروسات المحمولة في طياته
203,2114,24,5.5,الفيروس هو برنامج مصمم لتخريب الحاسوب له القابلية على الإقتران ببرامج أخرى كما له قابلية التكاثر برنامج الإنزال مصمم خصيصا لتجاوز و عدم اكتشافه من طرف برامج مكافحة الفيروسات كما أنه يعتمد على التشفير ,5,5,4.5,5,4.75,5,4,5,5,5,ما الفرق بين الفيروس و برنامج الإنزال ؟,الفيروس و برنامج الإنزال برامج ماكرة هدفها تخريبي تختلف في طريقة العمل أو الهجوم فبينما يكرر الفيروس نفسه باقترانه ببرامج أخرى يقوم برنامج الإنزال بمراوغة برامج مكافحة الفيروسات بنقل وتركيب الفيروسات المحمولة في طياته
218,2129,39,5.5,الفيروس هو برنامج يقترن ببرنامج اخر سليم اما برنامج الانزال فهو وسيلة يتم على اطلاع فيروسات في الاماكن الحساسة و الثغرات,1.5,2,3.5,4,2.5,3,2,3,5,5,ما الفرق بين الفيروس و برنامج الإنزال ؟,الفيروس و برنامج الإنزال برامج ماكرة هدفها تخريبي تختلف في طريقة العمل أو الهجوم فبينما يكرر الفيروس نفسه باقترانه ببرامج أخرى يقوم برنامج الإنزال بمراوغة برامج مكافحة الفيروسات بنقل وتركيب الفيروسات المحمولة في طياته
214,2125,35,5.5,"الفيروس بعد تحميله يبدأ عملية التخريب و الإنتقال من برنامج لآخر من حاسوب إلى آخر، برنامج الإنزال يتم تفعيله في زمن معين مبرمج يعمل وفق شروط يعمل على آلة معينة",2,2,1.5,2,1.75,2,1,2,5,5,ما الفرق بين الفيروس و برنامج الإنزال ؟,الفيروس و برنامج الإنزال برامج ماكرة هدفها تخريبي تختلف في طريقة العمل أو الهجوم فبينما يكرر الفيروس نفسه باقترانه ببرامج أخرى يقوم برنامج الإنزال بمراوغة برامج مكافحة الفيروسات بنقل وتركيب الفيروسات المحمولة في طياته
187,2098,8,5.5,"الفيروس هو برنامج قام بإعداده شخص او مجموعة من الأشخاص من اجل تخريب وسرقة بيانات والحصول على الأرقام السرية، أما برنامج الإنزال مصمم لمكافحة برامج القضاء على الفيروس يقوم بتشفير لعدم معرفته ويقوم بنقل وتركيب الفيروس.",3,3,3.5,4,3.25,3,3,4,5,5,ما الفرق بين الفيروس و برنامج الإنزال ؟,الفيروس و برنامج الإنزال برامج ماكرة هدفها تخريبي تختلف في طريقة العمل أو الهجوم فبينما يكرر الفيروس نفسه باقترانه ببرامج أخرى يقوم برنامج الإنزال بمراوغة برامج مكافحة الفيروسات بنقل وتركيب الفيروسات المحمولة في طياته
191,2102,12,5.5,"الفيروس: يقترن ببرنامج معين وفور عمله يعمل الفيروس.، الإنزال: يقترن ببرنامج ويعمل فور حدوث حدث معين في الحاسب لذا فالفرق هو وقت العمل.",2,2,2,2,2,2,2,2,5,5,ما الفرق بين الفيروس و برنامج الإنزال ؟,الفيروس و برنامج الإنزال برامج ماكرة هدفها تخريبي تختلف في طريقة العمل أو الهجوم فبينما يكرر الفيروس نفسه باقترانه ببرامج أخرى يقوم برنامج الإنزال بمراوغة برامج مكافحة الفيروسات بنقل وتركيب الفيروسات المحمولة في طياته
208,2119,29,5.5,الفيروس هو برنامج يندمج ببرنامج آخر من أجل الحصول على معلومات و  برنامج الانزال هو برنامج يتلاعب ببرامج الحماية حتى يصل الوقت المناسب أو حدوث حدث في النظام يتم تفعيل الفيروس فيه,3,3,1.5,2,2.25,2,2,3,5,5,ما الفرق بين الفيروس و برنامج الإنزال ؟,الفيروس و برنامج الإنزال برامج ماكرة هدفها تخريبي تختلف في طريقة العمل أو الهجوم فبينما يكرر الفيروس نفسه باقترانه ببرامج أخرى يقوم برنامج الإنزال بمراوغة برامج مكافحة الفيروسات بنقل وتركيب الفيروسات المحمولة في طياته
